idx,row,score,head,tail_label,in_validation,in_testing
6030,6030,-1.1699219942092896,Q676252_Motion_capture,Q80006_Computer_programming,False,False
4207,4207,-1.1705209016799927,Q676252_Motion_capture,Q395_Mathematics,False,False
6030,6030,-1.7786427736282349,Q336038_Wireless_sensor_network,Q80006_Computer_programming,False,False
3039,3039,-1.7844090461730957,Q336038_Wireless_sensor_network,Q21198_Computer_science,False,False
6194,6194,-1.7887332439422607,Q336038_Wireless_sensor_network,Q8366_Algorithm,False,False
6534,6534,-1.7982949018478394,Q336038_Wireless_sensor_network,Q9143_Programming_language,False,False
2431,2431,-1.8235584497451782,Q336038_Wireless_sensor_network,Q175263_Data_structure,False,False
3039,3039,-0.8711854815483093,Q568742_3D_modeling,Q21198_Computer_science,False,False
6030,6030,-0.9036763310432434,Q568742_3D_modeling,Q80006_Computer_programming,False,False
6534,6534,-0.9186667799949646,Q568742_3D_modeling,Q9143_Programming_language,False,False
4207,4207,-0.9495842456817627,Q568742_3D_modeling,Q395_Mathematics,False,False
2452,2452,-0.9498451948165894,Q568742_3D_modeling,Q176623_Random_variable,False,False
6030,6030,-0.6873133182525635,Q189436_Speech_recognition,Q80006_Computer_programming,False,False
6194,6194,-0.7150445580482483,Q189436_Speech_recognition,Q8366_Algorithm,False,False
4207,4207,-0.7431557774543762,Q189436_Speech_recognition,Q395_Mathematics,False,False
6534,6534,-0.7473576068878174,Q189436_Speech_recognition,Q9143_Programming_language,False,False
4338,4338,-0.7674093246459961,Q189436_Speech_recognition,Q42848_Data,False,False
3039,3039,-0.843115508556366,Q1143367_Graphical_model,Q21198_Computer_science,False,False
6030,6030,-0.8481169939041138,Q1143367_Graphical_model,Q80006_Computer_programming,False,False
6194,6194,-0.9018051624298096,Q1143367_Graphical_model,Q8366_Algorithm,False,False
5488,5488,-0.917759895324707,Q1143367_Graphical_model,Q68_Computer,False,False
1644,1644,-0.9340844750404358,Q1143367_Graphical_model,Q121416_Discrete_mathematics,False,False
3039,3039,-1.0325809717178345,Q272683_Instruction_set,Q21198_Computer_science,False,False
6194,6194,-1.0392370223999023,Q272683_Instruction_set,Q8366_Algorithm,False,False
6534,6534,-1.059670090675354,Q272683_Instruction_set,Q9143_Programming_language,False,False
6030,6030,-1.0610259771347046,Q272683_Instruction_set,Q80006_Computer_programming,False,False
4207,4207,-1.1002947092056274,Q272683_Instruction_set,Q395_Mathematics,False,False
3039,3039,-0.8465855121612549,Q189177_3D_computer_graphics,Q21198_Computer_science,False,False
6030,6030,-0.8762037754058838,Q189177_3D_computer_graphics,Q80006_Computer_programming,False,False
6534,6534,-0.9192874431610107,Q189177_3D_computer_graphics,Q9143_Programming_language,False,False
4207,4207,-0.9301860928535461,Q189177_3D_computer_graphics,Q395_Mathematics,False,False
5488,5488,-0.9408509135246277,Q189177_3D_computer_graphics,Q68_Computer,False,False
3039,3039,-0.9155688285827637,Q2393193_Time_complexity,Q21198_Computer_science,True,False
6030,6030,-0.9321392774581909,Q2393193_Time_complexity,Q80006_Computer_programming,False,False
6534,6534,-0.9410123229026794,Q2393193_Time_complexity,Q9143_Programming_language,False,False
4207,4207,-0.9681763648986816,Q2393193_Time_complexity,Q395_Mathematics,False,False
5488,5488,-1.0151201486587524,Q2393193_Time_complexity,Q68_Computer,False,False
907,907,-0.9742363691329956,Q44455_Game_theory,Q11205_Arithmetic,False,False
6030,6030,-0.9752197265625,Q44455_Game_theory,Q80006_Computer_programming,False,False
3039,3039,-0.9894792437553406,Q44455_Game_theory,Q21198_Computer_science,False,False
4338,4338,-1.0026274919509888,Q44455_Game_theory,Q42848_Data,False,False
5488,5488,-1.0100398063659668,Q44455_Game_theory,Q68_Computer,False,False
3039,3039,-1.4547744989395142,Q1427251_Lock_(computer_science),Q21198_Computer_science,False,False
5488,5488,-1.4742889404296875,Q1427251_Lock_(computer_science),Q68_Computer,False,False
6030,6030,-1.478611946105957,Q1427251_Lock_(computer_science),Q80006_Computer_programming,False,False
6194,6194,-1.49424409866333,Q1427251_Lock_(computer_science),Q8366_Algorithm,False,False
4338,4338,-1.503976821899414,Q1427251_Lock_(computer_science),Q42848_Data,False,False
3039,3039,-1.0309720039367676,Q500716_PSPACE,Q21198_Computer_science,False,False
6030,6030,-1.0742539167404175,Q500716_PSPACE,Q80006_Computer_programming,False,False
4207,4207,-1.0779094696044922,Q500716_PSPACE,Q395_Mathematics,False,False
6194,6194,-1.0789741277694702,Q500716_PSPACE,Q8366_Algorithm,False,False
5488,5488,-1.0902186632156372,Q500716_PSPACE,Q68_Computer,False,False
6194,6194,-1.214950680732727,Q1412924_Flow_network,Q8366_Algorithm,False,False
3039,3039,-1.216663122177124,Q1412924_Flow_network,Q21198_Computer_science,False,False
4338,4338,-1.2578521966934204,Q1412924_Flow_network,Q42848_Data,False,False
4207,4207,-1.267011284828186,Q1412924_Flow_network,Q395_Mathematics,False,False
6030,6030,-1.2679184675216675,Q1412924_Flow_network,Q80006_Computer_programming,False,False
3039,3039,-0.7658558487892151,Q11288_Web_server,Q21198_Computer_science,False,False
6030,6030,-0.7983713746070862,Q11288_Web_server,Q80006_Computer_programming,False,False
6194,6194,-0.8000419735908508,Q11288_Web_server,Q8366_Algorithm,False,False
4207,4207,-0.8302925229072571,Q11288_Web_server,Q395_Mathematics,False,False
6534,6534,-0.8474076986312866,Q11288_Web_server,Q9143_Programming_language,False,False
6030,6030,-0.9658234715461731,Q271680_Software_framework,Q80006_Computer_programming,True,False
3039,3039,-0.9747385382652283,Q271680_Software_framework,Q21198_Computer_science,False,False
6194,6194,-0.9977210164070129,Q271680_Software_framework,Q8366_Algorithm,False,False
1644,1644,-1.010549783706665,Q271680_Software_framework,Q121416_Discrete_mathematics,False,False
4338,4338,-1.016420602798462,Q271680_Software_framework,Q42848_Data,False,False
2452,2452,-1.2452712059020996,Q748250_Prediction,Q176623_Random_variable,False,False
4207,4207,-1.2466837167739868,Q748250_Prediction,Q395_Mathematics,False,False
3039,3039,-1.2494984865188599,Q748250_Prediction,Q21198_Computer_science,False,False
1644,1644,-1.2572925090789795,Q748250_Prediction,Q121416_Discrete_mathematics,False,False
5488,5488,-1.2655603885650635,Q748250_Prediction,Q68_Computer,False,False
3039,3039,-1.2575063705444336,Q202400_Kernel_(computing),Q21198_Computer_science,False,False
5488,5488,-1.2693275213241577,Q202400_Kernel_(computing),Q68_Computer,False,False
6534,6534,-1.2909598350524902,Q202400_Kernel_(computing),Q9143_Programming_language,False,False
6030,6030,-1.2971436977386475,Q202400_Kernel_(computing),Q80006_Computer_programming,False,False
6194,6194,-1.3000531196594238,Q202400_Kernel_(computing),Q8366_Algorithm,False,False
3039,3039,-1.1555758714675903,Q621751_Approximation_algorithm,Q21198_Computer_science,True,False
6030,6030,-1.158392310142517,Q621751_Approximation_algorithm,Q80006_Computer_programming,False,False
5488,5488,-1.1877806186676025,Q621751_Approximation_algorithm,Q68_Computer,False,False
4338,4338,-1.1926153898239136,Q621751_Approximation_algorithm,Q42848_Data,False,False
1644,1644,-1.1954325437545776,Q621751_Approximation_algorithm,Q121416_Discrete_mathematics,False,False
3039,3039,-1.152270793914795,Q1034415_Scope_(computer_science),Q21198_Computer_science,False,False
6194,6194,-1.1983308792114258,Q1034415_Scope_(computer_science),Q8366_Algorithm,False,False
4207,4207,-1.238950490951538,Q1034415_Scope_(computer_science),Q395_Mathematics,False,False
4338,4338,-1.2429558038711548,Q1034415_Scope_(computer_science),Q42848_Data,False,False
2931,2931,-1.266391396522522,Q1034415_Scope_(computer_science),Q205084_Computational_complexity_theory,False,False
1672,1672,-1.819028377532959,Q339072_Database_normalization,Q12525525_Computation,False,False
5488,5488,-1.8204149007797241,Q339072_Database_normalization,Q68_Computer,False,False
6030,6030,-1.8287593126296997,Q339072_Database_normalization,Q80006_Computer_programming,False,False
3039,3039,-1.8307240009307861,Q339072_Database_normalization,Q21198_Computer_science,False,False
6194,6194,-1.842049241065979,Q339072_Database_normalization,Q8366_Algorithm,False,False
6030,6030,-0.9322435855865479,Q176953_Rendering_(computer_graphics),Q80006_Computer_programming,False,False
3039,3039,-0.9459934234619141,Q176953_Rendering_(computer_graphics),Q21198_Computer_science,False,False
6534,6534,-0.9575383067131042,Q176953_Rendering_(computer_graphics),Q9143_Programming_language,False,False
6194,6194,-1.006910800933838,Q176953_Rendering_(computer_graphics),Q8366_Algorithm,False,False
2431,2431,-1.0098172426223755,Q176953_Rendering_(computer_graphics),Q175263_Data_structure,False,False
3039,3039,-1.0375040769577026,Q223335_Structured_programming,Q21198_Computer_science,False,False
6030,6030,-1.0546921491622925,Q223335_Structured_programming,Q80006_Computer_programming,False,False
6194,6194,-1.1031922101974487,Q223335_Structured_programming,Q8366_Algorithm,False,False
4207,4207,-1.113301396369934,Q223335_Structured_programming,Q395_Mathematics,False,False
2931,2931,-1.1789438724517822,Q223335_Structured_programming,Q205084_Computational_complexity_theory,False,False
3039,3039,-1.281300663948059,Q178354_Reason,Q21198_Computer_science,False,False
6534,6534,-1.306019902229309,Q178354_Reason,Q9143_Programming_language,False,False
6030,6030,-1.3075826168060303,Q178354_Reason,Q80006_Computer_programming,False,False
6194,6194,-1.3105456829071045,Q178354_Reason,Q8366_Algorithm,False,False
4207,4207,-1.3409991264343262,Q178354_Reason,Q395_Mathematics,False,False
6030,6030,-0.863416850566864,Q844718_Theory_of_computation,Q80006_Computer_programming,False,False
6194,6194,-0.8891100287437439,Q844718_Theory_of_computation,Q8366_Algorithm,False,False
4207,4207,-0.8952562808990479,Q844718_Theory_of_computation,Q395_Mathematics,False,False
4338,4338,-0.8998841643333435,Q844718_Theory_of_computation,Q42848_Data,False,False
5488,5488,-0.9005979299545288,Q844718_Theory_of_computation,Q68_Computer,False,False
5488,5488,-1.4113035202026367,Q1072174_Linear_system,Q68_Computer,False,False
4338,4338,-1.433501124382019,Q1072174_Linear_system,Q42848_Data,False,False
6534,6534,-1.4391611814498901,Q1072174_Linear_system,Q9143_Programming_language,False,False
6194,6194,-1.4443637132644653,Q1072174_Linear_system,Q8366_Algorithm,False,False
6030,6030,-1.4451322555541992,Q1072174_Linear_system,Q80006_Computer_programming,False,False
3039,3039,-1.2776145935058594,Q219320_Input/output,Q21198_Computer_science,False,False
2452,2452,-1.2930872440338135,Q219320_Input/output,Q176623_Random_variable,False,False
6194,6194,-1.304720163345337,Q219320_Input/output,Q8366_Algorithm,False,False
6534,6534,-1.3052465915679932,Q219320_Input/output,Q9143_Programming_language,False,False
6030,6030,-1.324326515197754,Q219320_Input/output,Q80006_Computer_programming,False,False
6030,6030,-1.2657564878463745,Q173326_Formal_verification,Q80006_Computer_programming,False,False
6194,6194,-1.2836580276489258,Q173326_Formal_verification,Q8366_Algorithm,False,False
4207,4207,-1.3088860511779785,Q173326_Formal_verification,Q395_Mathematics,False,False
6534,6534,-1.3127117156982422,Q173326_Formal_verification,Q9143_Programming_language,False,False
5488,5488,-1.337882399559021,Q173326_Formal_verification,Q68_Computer,False,False
6030,6030,-1.0338926315307617,Q860755_Image_analysis,Q80006_Computer_programming,False,False
6194,6194,-1.0605509281158447,Q860755_Image_analysis,Q8366_Algorithm,False,False
6534,6534,-1.1034785509109497,Q860755_Image_analysis,Q9143_Programming_language,False,False
4338,4338,-1.103790283203125,Q860755_Image_analysis,Q42848_Data,False,False
2931,2931,-1.1050394773483276,Q860755_Image_analysis,Q205084_Computational_complexity_theory,False,False
6030,6030,-0.9213446378707886,Q874709_Computational_geometry,Q80006_Computer_programming,False,False
6534,6534,-0.9509141445159912,Q874709_Computational_geometry,Q9143_Programming_language,False,False
1644,1644,-0.9901769161224365,Q874709_Computational_geometry,Q121416_Discrete_mathematics,False,False
2931,2931,-0.9938401579856873,Q874709_Computational_geometry,Q205084_Computational_complexity_theory,False,False
4338,4338,-0.9985665678977966,Q874709_Computational_geometry,Q42848_Data,False,False
6194,6194,-1.354559063911438,Q2269096_Semidefinite_programming,Q8366_Algorithm,False,False
5488,5488,-1.358474850654602,Q2269096_Semidefinite_programming,Q68_Computer,False,False
4338,4338,-1.3628407716751099,Q2269096_Semidefinite_programming,Q42848_Data,False,False
1644,1644,-1.3654212951660156,Q2269096_Semidefinite_programming,Q121416_Discrete_mathematics,False,False
3039,3039,-1.3717877864837646,Q2269096_Semidefinite_programming,Q21198_Computer_science,False,False
3039,3039,-0.7173389792442322,Q176645_Markov_process,Q21198_Computer_science,False,False
6030,6030,-0.7557411193847656,Q176645_Markov_process,Q80006_Computer_programming,False,False
6194,6194,-0.7798312902450562,Q176645_Markov_process,Q8366_Algorithm,False,False
5488,5488,-0.7870749831199646,Q176645_Markov_process,Q68_Computer,False,False
4207,4207,-0.8135877847671509,Q176645_Markov_process,Q395_Mathematics,False,False
3039,3039,-1.283968210220337,Q5752075_Hidden_line_removal,Q21198_Computer_science,False,False
6030,6030,-1.3362526893615723,Q5752075_Hidden_line_removal,Q80006_Computer_programming,False,False
1526,1526,-1.384521722793579,Q5752075_Hidden_line_removal,Q117801_Computational_science,False,False
4207,4207,-1.3941744565963745,Q5752075_Hidden_line_removal,Q395_Mathematics,False,False
2431,2431,-1.3988829851150513,Q5752075_Hidden_line_removal,Q175263_Data_structure,False,False
3039,3039,-0.7755617499351501,Q42478_Perl,Q21198_Computer_science,False,False
6030,6030,-0.8224455714225769,Q42478_Perl,Q80006_Computer_programming,False,False
6194,6194,-0.8403347730636597,Q42478_Perl,Q8366_Algorithm,False,False
6534,6534,-0.8615784645080566,Q42478_Perl,Q9143_Programming_language,False,False
4207,4207,-0.8670563101768494,Q42478_Perl,Q395_Mathematics,False,False
6194,6194,-0.6757251024246216,Q751443_Pushdown_automaton,Q8366_Algorithm,False,False
6030,6030,-0.6843055486679077,Q751443_Pushdown_automaton,Q80006_Computer_programming,False,False
6534,6534,-0.7162014245986938,Q751443_Pushdown_automaton,Q9143_Programming_language,False,False
4207,4207,-0.733047604560852,Q751443_Pushdown_automaton,Q395_Mathematics,False,False
4338,4338,-0.7381123304367065,Q751443_Pushdown_automaton,Q42848_Data,False,False
5488,5488,-1.3304154872894287,Q1051282_Generic_programming,Q68_Computer,False,False
6030,6030,-1.339421272277832,Q1051282_Generic_programming,Q80006_Computer_programming,False,False
3039,3039,-1.3529226779937744,Q1051282_Generic_programming,Q21198_Computer_science,False,False
6534,6534,-1.3719300031661987,Q1051282_Generic_programming,Q9143_Programming_language,False,False
6194,6194,-1.380368709564209,Q1051282_Generic_programming,Q8366_Algorithm,False,False
3039,3039,-1.1075259447097778,Q272404_Finite_set,Q21198_Computer_science,False,False
6194,6194,-1.1105180978775024,Q272404_Finite_set,Q8366_Algorithm,False,False
6030,6030,-1.1328116655349731,Q272404_Finite_set,Q80006_Computer_programming,False,False
6534,6534,-1.1625539064407349,Q272404_Finite_set,Q9143_Programming_language,False,False
1755,1755,-1.2025631666183472,Q272404_Finite_set,Q131476_Graph_theory,False,False
3039,3039,-0.7956633567810059,Q465274_Ordinary_differential_equation,Q21198_Computer_science,False,False
6030,6030,-0.830769419670105,Q465274_Ordinary_differential_equation,Q80006_Computer_programming,False,False
6194,6194,-0.8572165966033936,Q465274_Ordinary_differential_equation,Q8366_Algorithm,False,False
6534,6534,-0.876602828502655,Q465274_Ordinary_differential_equation,Q9143_Programming_language,False,False
1755,1755,-0.8928337693214417,Q465274_Ordinary_differential_equation,Q131476_Graph_theory,False,False
4207,4207,-1.1174885034561157,Q1859284_Message_passing,Q395_Mathematics,False,False
6534,6534,-1.1573296785354614,Q1859284_Message_passing,Q9143_Programming_language,False,False
6030,6030,-1.1741313934326172,Q1859284_Message_passing,Q80006_Computer_programming,False,False
6194,6194,-1.1773463487625122,Q1859284_Message_passing,Q8366_Algorithm,False,False
5488,5488,-1.186545729637146,Q1859284_Message_passing,Q68_Computer,False,False
3039,3039,-0.9754924178123474,Q908207_Complexity_class,Q21198_Computer_science,False,False
6534,6534,-1.0142185688018799,Q908207_Complexity_class,Q9143_Programming_language,False,False
4207,4207,-1.0426381826400757,Q908207_Complexity_class,Q395_Mathematics,False,False
6030,6030,-1.048838496208191,Q908207_Complexity_class,Q80006_Computer_programming,False,False
4338,4338,-1.066315770149231,Q908207_Complexity_class,Q42848_Data,False,False
5488,5488,-1.3216650485992432,Q751436_Inter-process_communication,Q68_Computer,False,False
3039,3039,-1.345319151878357,Q751436_Inter-process_communication,Q21198_Computer_science,False,False
6194,6194,-1.3529964685440063,Q751436_Inter-process_communication,Q8366_Algorithm,False,False
6030,6030,-1.3892109394073486,Q751436_Inter-process_communication,Q80006_Computer_programming,False,False
907,907,-1.4176466464996338,Q751436_Inter-process_communication,Q11205_Arithmetic,False,False
3039,3039,-0.620702862739563,Q897511_Cryptanalysis,Q21198_Computer_science,False,False
6030,6030,-0.6354346871376038,Q897511_Cryptanalysis,Q80006_Computer_programming,False,False
2931,2931,-0.6575784683227539,Q897511_Cryptanalysis,Q205084_Computational_complexity_theory,False,False
6534,6534,-0.6809849143028259,Q897511_Cryptanalysis,Q9143_Programming_language,False,False
5488,5488,-0.6939249634742737,Q897511_Cryptanalysis,Q68_Computer,False,False
5488,5488,-1.363421082496643,Q762268_Automatic_programming,Q68_Computer,False,False
3039,3039,-1.391139268875122,Q762268_Automatic_programming,Q21198_Computer_science,False,True
1736,1736,-1.417483925819397,Q762268_Automatic_programming,Q1301371_Computer_network,False,False
1672,1672,-1.4194743633270264,Q762268_Automatic_programming,Q12525525_Computation,False,False
4207,4207,-1.426062822341919,Q762268_Automatic_programming,Q395_Mathematics,False,False
4207,4207,-1.1146413087844849,Q4055684_Predicate_logic,Q395_Mathematics,False,False
3039,3039,-1.1622676849365234,Q4055684_Predicate_logic,Q21198_Computer_science,False,False
6030,6030,-1.1916720867156982,Q4055684_Predicate_logic,Q80006_Computer_programming,False,False
6194,6194,-1.1924642324447632,Q4055684_Predicate_logic,Q8366_Algorithm,False,False
5488,5488,-1.2081971168518066,Q4055684_Predicate_logic,Q68_Computer,False,False
3039,3039,-0.9764487743377686,Q1087987_Parallel_algorithm,Q21198_Computer_science,True,False
6030,6030,-1.014182686805725,Q1087987_Parallel_algorithm,Q80006_Computer_programming,False,False
4207,4207,-1.0283989906311035,Q1087987_Parallel_algorithm,Q395_Mathematics,False,False
6534,6534,-1.0547648668289185,Q1087987_Parallel_algorithm,Q9143_Programming_language,False,False
2931,2931,-1.0630791187286377,Q1087987_Parallel_algorithm,Q205084_Computational_complexity_theory,False,False
5488,5488,-1.3413697481155396,Q2916098_Autonomous_robot,Q68_Computer,False,False
6194,6194,-1.348989486694336,Q2916098_Autonomous_robot,Q8366_Algorithm,False,False
3039,3039,-1.358460783958435,Q2916098_Autonomous_robot,Q21198_Computer_science,False,False
6534,6534,-1.3884203433990479,Q2916098_Autonomous_robot,Q9143_Programming_language,False,False
6030,6030,-1.4146400690078735,Q2916098_Autonomous_robot,Q80006_Computer_programming,False,False
6030,6030,-0.9556916952133179,Q2112188_Program_analysis,Q80006_Computer_programming,False,False
6194,6194,-0.9680595397949219,Q2112188_Program_analysis,Q8366_Algorithm,False,False
5488,5488,-0.9902721643447876,Q2112188_Program_analysis,Q68_Computer,False,False
4207,4207,-1.0337307453155518,Q2112188_Program_analysis,Q395_Mathematics,False,False
2431,2431,-1.0782972574234009,Q2112188_Program_analysis,Q175263_Data_structure,False,False
5488,5488,-1.1235183477401733,Q2308807_Memory_management,Q68_Computer,False,False
6534,6534,-1.1297060251235962,Q2308807_Memory_management,Q9143_Programming_language,False,False
3039,3039,-1.136267900466919,Q2308807_Memory_management,Q21198_Computer_science,False,False
6194,6194,-1.1390663385391235,Q2308807_Memory_management,Q8366_Algorithm,False,False
4207,4207,-1.146491527557373,Q2308807_Memory_management,Q395_Mathematics,False,False
3039,3039,-0.9039819240570068,Q5482740_Programmer,Q21198_Computer_science,False,False
6194,6194,-0.9149767756462097,Q5482740_Programmer,Q8366_Algorithm,False,False
5488,5488,-0.9473935961723328,Q5482740_Programmer,Q68_Computer,False,False
2931,2931,-0.9840558171272278,Q5482740_Programmer,Q205084_Computational_complexity_theory,False,False
4207,4207,-0.9892703890800476,Q5482740_Programmer,Q395_Mathematics,False,False
6030,6030,-1.0528796911239624,Q1418502_Procedural_programming,Q80006_Computer_programming,False,False
6194,6194,-1.0712674856185913,Q1418502_Procedural_programming,Q8366_Algorithm,False,False
4207,4207,-1.0856783390045166,Q1418502_Procedural_programming,Q395_Mathematics,False,False
6534,6534,-1.0904494524002075,Q1418502_Procedural_programming,Q9143_Programming_language,False,False
1644,1644,-1.12509024143219,Q1418502_Procedural_programming,Q121416_Discrete_mathematics,False,False
3039,3039,-0.729960560798645,Q176737_Stochastic_process,Q21198_Computer_science,False,False
4338,4338,-0.7822396755218506,Q176737_Stochastic_process,Q42848_Data,False,False
6194,6194,-0.7829605937004089,Q176737_Stochastic_process,Q8366_Algorithm,False,False
6030,6030,-0.7847102880477905,Q176737_Stochastic_process,Q80006_Computer_programming,False,False
4207,4207,-0.7912952303886414,Q176737_Stochastic_process,Q395_Mathematics,False,False
6030,6030,-0.8571707010269165,Q212542_Inheritance_(object-oriented_programming),Q80006_Computer_programming,False,False
3039,3039,-0.8725242614746094,Q212542_Inheritance_(object-oriented_programming),Q21198_Computer_science,False,False
6194,6194,-0.9123280048370361,Q212542_Inheritance_(object-oriented_programming),Q8366_Algorithm,False,False
4207,4207,-0.9257766008377075,Q212542_Inheritance_(object-oriented_programming),Q395_Mathematics,False,False
2931,2931,-0.9285226464271545,Q212542_Inheritance_(object-oriented_programming),Q205084_Computational_complexity_theory,False,False
3039,3039,-1.406043291091919,Q13649246_Uncertainty,Q21198_Computer_science,False,False
6030,6030,-1.4266688823699951,Q13649246_Uncertainty,Q80006_Computer_programming,False,False
6194,6194,-1.4408600330352783,Q13649246_Uncertainty,Q8366_Algorithm,False,False
4207,4207,-1.4469887018203735,Q13649246_Uncertainty,Q395_Mathematics,False,False
5488,5488,-1.4502898454666138,Q13649246_Uncertainty,Q68_Computer,False,False
3039,3039,-1.4908126592636108,Q1191981_Shading,Q21198_Computer_science,False,False
6534,6534,-1.5300427675247192,Q1191981_Shading,Q9143_Programming_language,False,False
4207,4207,-1.539624571800232,Q1191981_Shading,Q395_Mathematics,False,False
1755,1755,-1.5485436916351318,Q1191981_Shading,Q131476_Graph_theory,False,False
6194,6194,-1.5504205226898193,Q1191981_Shading,Q8366_Algorithm,False,False
3039,3039,-1.1911594867706299,Q860654_ML_(programming_language),Q21198_Computer_science,False,False
6194,6194,-1.2088401317596436,Q860654_ML_(programming_language),Q8366_Algorithm,False,False
6030,6030,-1.2242021560668945,Q860654_ML_(programming_language),Q80006_Computer_programming,False,False
5488,5488,-1.2405774593353271,Q860654_ML_(programming_language),Q68_Computer,False,False
4207,4207,-1.246092677116394,Q860654_ML_(programming_language),Q395_Mathematics,False,False
3039,3039,-1.2100231647491455,Q187466_Processor_register,Q21198_Computer_science,False,False
6030,6030,-1.2368812561035156,Q187466_Processor_register,Q80006_Computer_programming,False,False
4338,4338,-1.255442500114441,Q187466_Processor_register,Q42848_Data,False,False
6194,6194,-1.263389229774475,Q187466_Processor_register,Q8366_Algorithm,False,False
5488,5488,-1.2835052013397217,Q187466_Processor_register,Q68_Computer,False,False
3039,3039,-0.7411313652992249,Q486902_Mathematical_model,Q21198_Computer_science,False,False
6030,6030,-0.7537277340888977,Q486902_Mathematical_model,Q80006_Computer_programming,False,False
6534,6534,-0.7625985741615295,Q486902_Mathematical_model,Q9143_Programming_language,False,False
6194,6194,-0.7798066139221191,Q486902_Mathematical_model,Q8366_Algorithm,False,False
5488,5488,-0.8490540981292725,Q486902_Mathematical_model,Q68_Computer,False,False
6534,6534,-2.3003852367401123,Q113678037_Performance_tuning,Q9143_Programming_language,False,False
3039,3039,-2.3021466732025146,Q113678037_Performance_tuning,Q21198_Computer_science,False,False
6194,6194,-2.3099722862243652,Q113678037_Performance_tuning,Q8366_Algorithm,False,False
6030,6030,-2.340480327606201,Q113678037_Performance_tuning,Q80006_Computer_programming,False,False
5488,5488,-2.3434998989105225,Q113678037_Performance_tuning,Q68_Computer,False,False
3039,3039,-0.7414630651473999,Q845739_Query_language,Q21198_Computer_science,False,False
6194,6194,-0.7509011626243591,Q845739_Query_language,Q8366_Algorithm,False,False
4207,4207,-0.8331480622291565,Q845739_Query_language,Q395_Mathematics,False,False
5488,5488,-0.8456947207450867,Q845739_Query_language,Q68_Computer,False,False
4338,4338,-0.864895761013031,Q845739_Query_language,Q42848_Data,False,False
6194,6194,-1.8124127388000488,Q184316_PageRank,Q8366_Algorithm,False,False
3039,3039,-1.829688549041748,Q184316_PageRank,Q21198_Computer_science,False,False
6030,6030,-1.849105715751648,Q184316_PageRank,Q80006_Computer_programming,False,False
5488,5488,-1.8659571409225464,Q184316_PageRank,Q68_Computer,False,False
4207,4207,-1.8832069635391235,Q184316_PageRank,Q395_Mathematics,False,False
5488,5488,-1.594631314277649,Q246064_Best,Q68_Computer,False,False
6194,6194,-1.6050938367843628,Q246064_Best,Q8366_Algorithm,False,False
4338,4338,-1.6270980834960938,Q246064_Best,Q42848_Data,False,False
3039,3039,-1.634998083114624,Q246064_Best,Q21198_Computer_science,False,False
6030,6030,-1.6507353782653809,Q246064_Best,Q80006_Computer_programming,False,False
3039,3039,-0.826127827167511,Q369472_Computational_chemistry,Q21198_Computer_science,True,False
6194,6194,-0.8635542988777161,Q369472_Computational_chemistry,Q8366_Algorithm,False,True
4207,4207,-0.9284883141517639,Q369472_Computational_chemistry,Q395_Mathematics,False,False
4338,4338,-0.9337795376777649,Q369472_Computational_chemistry,Q42848_Data,False,False
6534,6534,-0.9565702676773071,Q369472_Computational_chemistry,Q9143_Programming_language,False,False
3039,3039,-0.8340421915054321,Q740970_Recurrence_relation,Q21198_Computer_science,False,False
6030,6030,-0.8721410632133484,Q740970_Recurrence_relation,Q80006_Computer_programming,False,False
1644,1644,-0.9201025366783142,Q740970_Recurrence_relation,Q121416_Discrete_mathematics,False,False
6534,6534,-0.9250673651695251,Q740970_Recurrence_relation,Q9143_Programming_language,False,False
2931,2931,-0.9276005625724792,Q740970_Recurrence_relation,Q205084_Computational_complexity_theory,False,False
6194,6194,-0.8116114139556885,Q176452_Finite-state_machine,Q8366_Algorithm,False,False
4207,4207,-0.8445668816566467,Q176452_Finite-state_machine,Q395_Mathematics,False,False
6030,6030,-0.852760910987854,Q176452_Finite-state_machine,Q80006_Computer_programming,False,False
6534,6534,-0.8710805177688599,Q176452_Finite-state_machine,Q9143_Programming_language,False,False
5488,5488,-0.8923241496086121,Q176452_Finite-state_machine,Q68_Computer,False,False
3039,3039,-0.9826186299324036,Q373045_Formal_grammar,Q21198_Computer_science,False,False
6030,6030,-1.0106745958328247,Q373045_Formal_grammar,Q80006_Computer_programming,False,False
6194,6194,-1.0183281898498535,Q373045_Formal_grammar,Q8366_Algorithm,False,False
1644,1644,-1.0394325256347656,Q373045_Formal_grammar,Q121416_Discrete_mathematics,False,False
4338,4338,-1.050882339477539,Q373045_Formal_grammar,Q42848_Data,False,False
3039,3039,-1.1935534477233887,Q188524_Tensor,Q21198_Computer_science,False,False
6030,6030,-1.227146863937378,Q188524_Tensor,Q80006_Computer_programming,False,False
6194,6194,-1.2362563610076904,Q188524_Tensor,Q8366_Algorithm,False,False
4338,4338,-1.2454882860183716,Q188524_Tensor,Q42848_Data,False,False
5488,5488,-1.265324354171753,Q188524_Tensor,Q68_Computer,False,False
6194,6194,-1.0427745580673218,Q192903_Arithmetic_logic_unit,Q8366_Algorithm,False,False
3039,3039,-1.0674629211425781,Q192903_Arithmetic_logic_unit,Q21198_Computer_science,False,False
4338,4338,-1.0798274278640747,Q192903_Arithmetic_logic_unit,Q42848_Data,False,False
